Race_ID,Horse,Predicted_Probability
11505,Bobby Joe Leg,0.2596661079786375
11506,Volatile Analyst,0.09509715106706729
11506,Mythical Rock,0.02504795384256054
11506,Albion Power,0.0052354574198244345
11506,Enough Already,0.004392267179114707
11506,Morning Approach,0.018134923600978924
11506,Tribal Moon,0.09076752241008368
11506,Church Mountain,0.051312684780348373
11506,El Bello,0.01475394045347603
11506,Little Empire,0.34855794622273567
11506,Comfort Line,0.34670015302381046
13411,Kingdom Come,0.03375984605469042
13411,Symbol Of Light,0.29982989962170215
13411,Two Tempting,0.09247516927375621
13411,Whip Cracker,0.16475231663873227
13411,Final Voyage,0.04353266697772118
13411,Local Hero,0.09211256960696067
13411,Tolstoy,0.01298858552773988
13411,Farasi Lane,0.028470431059504416
13411,Silent Age,0.001296135396178037
13411,Great Chieftain,0.10413695541113213
13411,Bajan Bandit,0.027791899814334314
13411,Zoffandia,0.09885352461754836
13412,Brunel Nation,0.32972243846014543
13412,Intervention,0.008376932598400971
13412,Follow Your Heart,0.23749904782659575
13412,Pressure's On,0.2539145637797448
13412,Court Of Session,0.02918813569722349
13412,Enthused,0.04766107540906201
13412,Thapa Vc,0.0644533518317257
13412,Harbour Vision,0.021097954259642702
13412,Three Yorkshiremen,0.008086500137459159
13413,Probe,0.0017803711146146886
13413,Silky Wilkie,0.14943743452498173
13413,Knebworth,0.022698873410597897
13413,Sir Les Patterson,0.04523083219885894
13413,Grant Wood,0.03035121278906281
13413,Brooklyn Nine Nine,0.09483177151133655
13413,Twilight Romance,0.07009373330211512
13413,Monsieur Beaulieu,0.08896876405497793
13413,Habooba,0.1614239109158135
13413,Cargin Bhui,0.3351830961776408
13414,Meadram,0.269928796394755
13414,Bluebottle Blue,0.04981807852316053
13414,Curtiz,0.0597006406529567
13414,Corporate Raider,0.049391914097825305
13414,Harry The Haggler,0.2251665399922997
13414,Major Major,0.2180382250298623
13414,Persian Phoenix,0.10027533859996608
13414,Senseofentitlement,0.027680466709174407
13415,Hardlass,0.07361854612253602
13415,Bank On Kent,0.33554772248723574
13415,Blue Force One,0.16757045376927404
13415,Hala Joza,0.018104293999691122
13415,Ancient State,0.2280370582252772
13415,Kameko Spirit,0.15676893142089846
13415,La Mer Grise,0.006412732583058226
13415,Miss Campanella,0.013940261392029071
13416,Arthur's Realm,0.1735103807378145
13416,Arcadian Nights,0.11211102479065414
13416,Eagle Day,0.1237041304212445
13416,Son Of Man,0.08839338433415113
13416,Civil Law,0.06758867835135786
13416,Expert Witness,0.05956323349410174
13416,Party Island,0.16489043554714267
13416,Etretat,0.11733819214948146
13416,Laser Focus,0.005446577556533252
13416,Shahbaz,0.0874539626175187
13417,Desert Champion,0.2191023530610252
13417,Just Like Magic,0.05393000369067322
13417,Oakley Boy,0.07453856570727196
13417,Alashos,0.15746128659776296
13417,Commendation,0.24090063632499276
13417,Over Spiced,0.14631456388407982
13417,Fallen Soldier,0.10775259073419416
13418,Nubough,0.0006996192811814479
13418,Silky Robin,0.04525240787152116
13418,Papa Don't Preach,0.08605237024787692
13418,Lion Ring,0.022480243839857056
13418,Poetic Jack,0.12863141597422081
13418,Due Date,0.03075390691599714
13418,Bear To Dream,0.011302056318988717
13418,Doves Of Peace,0.20432943660519287
13418,Lilkian,0.35625370005348683
13418,Lion's Dream,0.11424484289167697
13419,Stella Hogan,0.1366808423408317
13419,Windsor Pass,0.02960051230798467
13419,Conquest Of Power,0.04970834779108213
13419,Shamardia,0.0016095498276692238
13419,Time Patrol,0.29244842883784244
13419,Mond,0.023735148662549426
13419,Colorada Dancer,0.01891994124629382
13419,Ravensbourne,0.26325718416107946
13419,Match Anthem,0.12494178945841491
13419,Mashaan,0.05909825536625217
13420,Kitaro Kich,0.24087574680913146
13420,Born A Rebel,0.03944225558931421
13420,Love Your Work,0.10005941710067394
13420,Outrace,0.1489888269898895
13420,Miss Sunset Strip,0.0970829445411761
13420,Waleyfa,0.08408693107340451
13420,Mr Fustic,0.05133337399163255
13420,Tasmanian Legend,0.04756843840561499
13420,Angelica K,0.08058764969958718
13420,River Alwen,0.006988442963315305
13420,Taskheer,0.1029859728362602
13421,Boujee Gold,0.10772477075763065
13421,Velvet Vortex,0.10890733583572308
13421,Tactical Control,0.045102244066130434
13421,We'renotreallyhere,0.09256064015593769
13421,Heerathetrack,0.05213210406074223
13421,Comedian Leader,0.05564491374915588
13421,Repartee,0.09467716432514361
13421,Laurentia,0.1386703859745857
13421,Irrelevant,0.03162835848074177
13421,Limelight,0.13089517816915033
13421,Tilsworth Max,0.1420569044250587
17067,Market House,0.5428991063065095
17067,Flying Scotsman,0.12978193574825916
17067,Night Bear,0.2854832108315444
17067,Bella Bluesky,0.015258618027410268
17067,On The Bubble,0.026577129086276692
17068,Bandello,0.32790690908907794
17068,Neptune Legend,0.26636267386541396
17068,Keep Me Stable,0.021632072344858998
17068,Elettaria,0.07646304044470621
17068,Bossy Parker,0.15499325094413616
17068,Made All,0.009713587923326123
17068,Likeashadow,0.011758248987639608
17068,Fistral Beach,0.07212463987424357
17068,Yaahobby,0.04650331888629048
17068,Barney's Bay,0.012542257640306939
17069,Bay Of Dreams,0.13462133808321147
17069,Miakoda,0.2331632558962145
17069,Zadkiel,0.15833851461219137
17069,Precious Spartan,0.0031239474297373037
17069,Hashtagnotions,0.10649419436475523
17069,No Release,0.2927528410267751
17069,The Kamikaze King,0.01770360071202525
17069,Magna,0.04520688678569198
17069,U S Grant,0.008595421089397617
17070,Tickets,0.09407119162665624
17070,Profit Street,0.1645115418503881
17070,Beneficiary,0.09082540836658703
17070,Arc Shadowfax,0.1729087960942654
17070,Asadjumeirah,0.07711960576855917
17070,Spartan Fighter,0.036964757682502215
17070,Mayo County,0.1056192504631871
17070,Blackcurrent,0.1902844345475015
17070,Vivency,0.06769501360035313
18944,Ten Club,0.06506910724389574
18944,Betweenthesticks,0.05644234899943105
18944,Em Jay Kay,0.4354387405573282
18944,Gustav Graves,0.14188979700558021
18944,Buraback,0.08746215669705892
18944,Phoenix Beach,0.05628461074876701
18944,Beaumadier,0.04202490497689933
18944,Man On A Mission,0.0807477922510844
18944,Pop Dancer,0.03464054151995516
18945,Soi Dao,0.11470020739239116
18945,Hawa Jumeirah,0.0030709031453935516
18945,My Brother Mike,0.1560910887093164
18945,Sceptic,0.07208759592097588
18945,Celebrating Ethel,0.19115431771881608
18945,Enzos Angel,0.11518908010612199
18945,City Escape,0.2067053978293339
18945,Life On The Rocks,0.06595727321075845
18945,Olympic Quest,0.05671384042474992
18945,Mykonos St John,0.003221133947046371
18945,Aeroplane Mode,0.015109161595096265
18946,Calanthe,0.13455107154786464
18946,Alreet Cha,0.026470428955775477
18946,Timetobenice,0.023127502257575896
18946,No Saint,0.2501028052884704
18946,King Of Speed,0.2379623651408204
18946,Visibility,0.07633234075705012
18946,Parish Councillor,0.043432774515243425
18946,Al Suil Eile,0.0911630018593358
18946,Hostelry,0.016530563548239546
18946,Rising Force,0.07187004108728708
18946,Possible Ambition,0.0037336968830351917
18946,Global Style,0.024723408159302025
18947,Angel Of England,0.04450596347883648
18947,Leodis Dream,0.012986058018445788
18947,Tyger Bay,0.1016003667665199
18947,Rambuso Creek,0.033820878974531274
18947,Westmorian,0.049762047194342754
18947,Charlie Mason,0.4261083252886187
18947,Mighty Power,0.14013988815676068
18947,Match Play,0.0781162601016865
18947,Jesse Luc,0.05241138872242873
18947,Jump The Gun,0.060548823297829166
18948,Minnesota Lad,0.15621541168873188
18948,Mumayaz,0.1460653093537431
18948,Whenthedealinsdone,0.1700578375849403
18948,Muscika,0.08000296119727351
18948,Northcliff,0.35129052405011646
18948,Diamond Dreamer,0.05220185872051352
18948,Brian The Snail,0.034199751175274476
18948,Sioux Warrior,0.009966346229406694
18949,Elegant Erin,0.3867001882557355
18949,Ormolulu,0.15540669963200637
18949,Powdering,0.06842851806634515
18949,Just A Spark,0.1573212417464808
18949,Mersea,0.11718304853352701
18949,The Real McKay,0.11496030376590516
18950,Manton Road,0.1697515073804966
18950,Mister Knockout,0.022141436789337464
18950,Hock Eye The Noo,0.46449266548726137
18950,Harryella,0.14389756315915359
18950,Irishiko,0.014698477429531967
18950,Eva's Eyes,0.185018349754219
18951,Alright Sunshine,0.05498829438452587
18951,Further Measure,0.18190222458213548
18951,Chase The Dollar,0.04853698569359013
18951,Val Bassett,0.2277342418996233
18951,Annandale,0.03258709036988042
18951,Star Legend,0.06826812839344533
18951,Kalikapour,0.056671081846934965
18951,Fashionelle,0.04711572842287361
18951,Mr Zippi,0.007507857900897247
18951,Sneaky Blinder,0.27468836650609374
18952,Catch Cunningham,0.12358839617415322
18952,Jungle Run,0.030901879308725323
18952,Angle Land,0.16717292915896448
18952,Birkenhead,0.10691921531943732
18952,Popular Dream,0.06578226391217397
18952,Jeans Maite,0.05962493394942314
18952,Nelson Gay,0.27830887643314417
18952,It's Showtime,0.10935417483180593
18952,Alfa Moonstone,0.05834733091217236
18953,Straight A,0.0758069449681456
18953,Novak,0.052385069922984945
18953,Super Hit,0.09170999391618548
18953,The Organiser,0.0941922699345184
18953,Ciotog,0.16098114360804555
18953,Fools Rush In,0.0443723401368193
18953,G'Day Mate,0.08116891612606011
18953,One More Dream,0.2881307853079485
18953,Just Rita,0.1112525360792921
18954,Triple Charged,0.01878801198431303
18954,Enchanted Way,0.1381312629855428
18954,Thiscouldbefun,0.07279575213462713
18954,Jake Loves Laura,0.005895782472216442
18954,Kitty's Dream,0.01016801971249642
18954,Beta Reader,0.11435210119539799
18954,Adversary,0.3138591125479798
18954,Kaleidoscope Eyes,0.10926442684743168
18954,Dovey Moon,0.026744941539636784
18954,Boundless Poet,0.03455409943964334
18954,Ceira G,0.13497692508485462
18954,Legendsoftheland,0.020469564055859896
20756,Spartan Arrow,0.11405764712614416
20756,Michaela's Boy,0.08631075917981273
20756,Rhythm N Hooves,0.06599126405978183
20756,Grace Angel,0.05039290261277949
20756,Almaty Star,0.23040257356702418
20756,Sports Coach,0.007244996264595197
20756,Kings Merchant,0.2759472248337686
20756,Lethal Nymph,0.038901891992721406
20756,Mon Na Slieve,0.1307507403633724
20757,High Court Judge,0.3221534680495821
20757,Comte De Loir,0.13179696452067569
20757,Scotland The Brave,0.2517913376551991
20757,The Craftymaster,0.013741241480237532
20757,Weddell Sea,0.006563604926765286
20757,Show No Fear,0.2739533833675404
20758,Autumn Angel,0.3318177422945362
20758,Sisters In The Sky,0.10778893411749742
20758,Piperstown,0.13026533909612734
20758,Alshimali,0.05600528248787169
20758,Ramon Di Loria,0.056459974455629364
20758,Mehmo,0.0822649547597815
20758,Vitalline,0.17090228331184373
20758,Miss Moonshine,0.05723755919210612
20758,Banana,0.007257930284606714
20759,Petra Celera,0.02324005016163591
20759,Prefer The Sister,0.3361226262688883
20759,Sibyl Charm,0.19697506987960067
20759,One Of Our Own,0.012373999387002219
20759,Too Much,0.20274895739542018
20759,Bazball,0.1462111539591753
20759,Vixey,0.08232814294827742
20760,Cosmos Raj,0.09552782825216981
20760,Paradoxical,0.37574245229248054
20760,Destinado,0.10106390930192838
20760,Sense Of Worth,0.07595391979306425
20760,Super Over,0.002105717668903034
20760,Jez Bomb,0.01207734483300213
20760,Educate,0.03475148689722414
20760,Init Together,0.30277734096122766
20761,Frankies Dream,0.28850338149720445
20761,Psychodrama,0.09169450221956046
20761,Run To My Side,0.07353683359918214
20761,Dr Ali,0.030549310079618298
20761,Ardaddy,0.09103579552046628
20761,Kisskodi,0.22998625943355144
20761,Causin A Commotion,0.14591502292287215
20761,Wondrous Ways,0.04046956225480098
20761,Crangy,0.008309332472743786
20762,Lechuga Lad,0.16664864764758483
20762,Finn Russell,0.14297301933739182
20762,Masqool,0.16858846251493909
20762,English Spirit,0.027172063475597728
20762,Golspie,0.12543471150636645
20762,Prince Ali,0.012992445763335513
20762,Cryptos Dream,0.3561906497547846
20763,Pallas Lord,0.3363267234327246
20763,Broken Spear,0.16160992121452353
20763,Turbo Command,0.13676886244959477
20763,Rooska,0.01031894840016957
20763,Captain Vallo,0.22894816382168123
20763,Bomb Squad,0.12602738068130623
20764,Northbound,0.03465451131534409
20764,First Greyed,0.007261314827403541
20764,Tonal,0.07084535054942744
20764,Treasure Bay,0.17361903155005337
20764,Light Up Our Stars,0.06033690552781973
20764,Venetian,0.0005090344684023361
20764,Miss Dandylion,0.021267652626084207
20764,Night Arc,0.016318062022033446
20764,Back From Dubai,0.10349381200599803
20764,Kessaar Power,0.16938664092335853
20764,Boujee Gold,0.2901370321459458
20764,Vecchio,0.05217065203812947
20765,Jamie Bond,0.018047459699466015
20765,Bibendum,0.24133111617760528
20765,Pockley,0.23067176973578657
20765,Latin Five,0.327241591656958
20765,So Grateful,0.18270806273018408
20766,Conquest Of Power,0.20781189834762523
20766,Romanovich,0.018364037186485164
20766,Piloto Pardo,0.0400347667417114
20766,River Wharfe,0.0476214251101253
20766,Al Baahy,0.06253919326599461
20766,Mudlahhim,0.057670980921916505
20766,Bungle Bay,0.2695176601773907
20766,Porfin,0.027853022455333748
20766,Candy Warhol,0.012901355293828342
20766,Timebar,0.255685660499589
20767,Westernesse,0.04690682309360895
20767,Stockpyle,0.07574201388345252
20767,Chillhi,0.010837249886770164
20767,Lincoln Legacy,0.07325897160714007
20767,Tasever,0.49349937263236265
20767,Volenti,0.2296646366410705
20767,Trais Fluors,0.07009093225559519
20768,Mamdoh,0.12889370044526013
20768,Black Smoke,0.07409557053749612
20768,Rubellite,0.14187333519215276
20768,Zooks,0.27637301879442616
20768,Scylla,0.03597841990738328
20768,Tancredi,0.0103919050402942
20768,This Time Maybe,0.1357821543831905
20768,Trackman,0.1506317995741028
20768,Crystal Guard,0.04142106453388241
20768,Fandabidozi,0.004559031591811609
22642,Amaysmont,0.12054809229549453
22642,Safari Dream,0.12495281519691906
22642,Rusheen Boy,0.15932342712807557
22642,Kurimu,0.024209739465873865
22642,Sonmarg,0.10129943232911179
22642,Sir Maxi,0.2762400834467991
22642,The Cola Brasil,0.036964249946128125
22642,Almodovar Del Rio,0.021730579648716032
22642,Broxi,0.02711167363543153
22642,Moreginplease,0.10761990690745045
22643,Cemlyn,0.24147341344974008
22643,Youvegotoshowmeluv,0.06847257500638225
22643,Fallen Soldier,0.0820859306992159
22643,Frankies Dream,0.3055725572534188
22643,Startling,0.054191506146526874
22643,She Went Whoosh,0.10058713117126632
22643,The Vital Spark,0.01676194792764078
22643,Luna A Inbhir Nis,0.03983137765017346
22643,Auntie Jo,0.09102356069563555
22644,Kodi Red,0.1892254717673714
22644,Dion Baker,0.19957993929458576
22644,Brunel Charm,0.08002037703347117
22644,Just Ten High,0.21026322853855067
22644,Roman Emperor,0.14673528074071202
22644,Southbank,0.17417570262530907
22645,Diomed Spirit,0.05466837668564132
22645,Existent,0.04196357888896959
22645,El Bufalo,0.4181685947446387
22645,Fidelius,0.40573528929971986
22645,The Defiant,0.07946416038103046
22646,Mr Baloo,0.10455080317527168
22646,Vibrato,0.11622034068384282
22646,So Quiet,0.40508628378583217
22646,Brazilian Rose,0.12256347596527878
22646,Abruzzo Mia,0.10394470368504284
22646,Kit Gabriel,0.005277279157405908
22646,Swiss Ace,0.0177246106216821
22646,Starliner,0.05797068473382612
22646,Mereside Madness,0.03818173818379254
22646,Outrun The Storm,0.02848008000802499
22647,Salamanca,0.02499232910282609
22647,Penzance,0.03782043945601414
22647,Felix,0.05415420030360324
22647,King's Code,0.06921264881986676
22647,Wadacre Gomez,0.08600959818562152
22647,Metallo,0.3422442829057543
22647,Magico,0.20324445832728735
22647,Sari Dubai,0.0895745288606535
22647,Mighty Nebula,0.014987361070454251
22647,Parkland,0.0777601529679189
22648,Alligator Alley,0.018407835098956063
22648,Zarzyni,0.033155545534598
22648,Monks Dream,0.309176482783217
22648,Castan,0.4217317689733526
22648,Dark Kestrel,0.008657082768255312
22648,Our Absent Friends,0.05786704793697153
22648,King's Crown,0.08124896234674504
22648,Herakles,0.06975527455790437
22649,Time Tested,0.3634644347991166
22649,Solanna,0.08531442523130107
22649,Raqisa,0.03659418155761011
22649,Liberated Lad,0.00481719529929144
22649,Boasty,0.10380319480832897
22649,Cerulean Summer,0.18285667749013074
22649,Lightningboltzoom,0.08856138977328654
22649,Egoiste,0.08731942119700964
22649,Green Power,0.04726907984392483
22650,William Dewhirst,0.30485431680063235
22650,Pals Battalion,0.5217193517540898
22650,Rebel Empire,0.09262928050589775
22650,Mondammej,0.08079705093938024
22651,Drifts Away,0.25634652655411505
22651,Star Pupil,0.32488346447898314
22651,Kracking,0.04218126248757795
22651,Coolree,0.07218856119938154
22651,Timetobenice,0.0676019027333142
22651,Stella Hogan,0.2367982825466281
22652,Concert Boy,0.03366373940777994
22652,Pinjarra,0.0978196233215983
22652,Just Typical,0.11970498785966469
22652,Mr Jetman,0.19125127925884167
22652,Evoluir,0.023214609750671616
22652,Odd Socks Havana,0.24008027868341644
22652,Yorkshire Glory,0.2256466346271256
22652,Made All,0.02814735569873468
22652,Pop Favorite,0.040471491392167123
24509,Crystal Luna,0.15200836462499442
24509,Sam's Xpress,0.008956727772953496
24509,Beano Power,0.017842455016233594
24509,My Girl Sioux,0.3003596078987516
24509,Hastily,0.19980442581303048
24509,No Speed Limit,0.1643651012889689
24509,Turn Up The Beat,0.03632956728734276
24509,Hezahunk,0.015112286429465561
24509,Eric Lock,0.06271377156744386
24509,Historical Fact,0.04250769230081533
24510,Metamorpheus,0.022035623883806595
24510,Doctor Grace,0.2955037966904334
24510,Pillar Of Hope,0.14368001318151072
24510,Guest Star,0.0022943671632371853
24510,Latin,0.2774380289288694
24510,Say You're Sorry,0.08171086771480231
24510,Porsche Lad,0.0012416955206527912
24510,Hope And Innocence,0.11275333266931489
24510,Knockmore Prince,0.005535057730760358
24510,Saxon Kingdom,0.007647401769263981
24510,Uberrima Fides,0.0062816875822080806
24510,Bringsty,0.04387812716514029
24511,The Organiser,0.14576676181280887
24511,Serenity Dream,0.06973181892784273
24511,Soames Forsyte,0.05416677960308392
24511,Blufferonthebus,0.18237710778174432
24511,Guy Fawkes,0.03542464723406703
24511,Emily Post,0.33268139244643974
24511,Woodleigh,0.005907350097168848
24511,Thanks Dad,0.03225605135064883
24511,King Of York,0.019702652937561526
24511,Billy McGarry,0.08720795730813652
24511,Embarked,0.03477748050049757
24512,Pavilion End,0.25376279714205124
24512,Polemon,0.1985532204670062
24512,Migdam,0.04591548911677198
24512,Pearl Jewel,0.112380546569751
24512,Theophilos,0.1494495411965835
24512,Gracesolution,0.23993840550783613
24513,Pearl Eye,0.06712587957050282
24513,Bravo Zulu,0.31346790928193147
24513,Hitched,0.29642123595906517
24513,Urban Road,0.03619295430040554
24513,Eden Storm,0.2860190469496033
24513,Super Over,0.0007729739384918261
24514,Tropez Power,0.10003209682572968
24514,Zip,0.19822989121775092
24514,Dolce Courage,0.09575926684096712
24514,Legal Reform,0.2662339923480225
24514,Invincible Aura,0.16613397344564818
24514,Abduction,0.10064120560332121
24514,Alcazan,0.025190727394489378
24514,Cash Or Crypto,0.047778846324071096
24515,Altimara,0.1664898364247914
24515,Imperial Fighter,0.06760449318506592
24515,Chavajod,0.02034046433141793
24515,Free Solo,0.1453144876888967
24515,Daonethatgotaway,0.2366597753177373
24515,Punk Poet,0.02911976524727929
24515,Rockbury Lad,0.08801055268112054
24515,Seti,0.09356984672691773
24515,Hurricane Helen,0.05562579302186689
24515,Rampage,0.0026690671140191828
24515,Pink Oxalis,0.09003728403371074
24515,Feature This,0.004493230339041876
24515,Serengeti Sunrise,6.540388813454077e-05
24516,Stroxx,0.09770344456636988
24516,War Zone,0.268373385391626
24516,Street Life,0.020919796580184107
24516,Astapor,0.016504217439273997
24516,Second Collection,0.10292688811905144
24516,Himawari,0.0468968931291245
24516,Starshot,0.00866311728973222
24516,Red Walls,0.3570459057422648
24516,Admirable Lad,0.03211864215326237
24516,Midnightattheoasis,0.028551360474928424
24516,Hi Hoh Tonto,0.020296349114182266
24517,Tough Enough,0.0026249224714699647
24517,Diamondonthehill,0.038979228456846024
24517,Our Havana,0.13003565730101033
24517,Way To Dubai,0.0328767316403585
24517,Feel The Need,0.42164012295183106
24517,Court Of Session,0.004789187196941186
24517,Eligible,0.190052326678419
24517,Ten Commitments,0.17900182330312384
24518,All Right By Me,0.2833855620544075
24518,Faithlegg Lodge,0.23961445411414836
24518,Amber Blossom,0.20128910055614097
24518,Sunriseontheboyne,0.14956708847495248
24518,Your Call,0.02384969451860383
24518,Esque Elegance,0.03366582105828156
24518,In The Minus,0.004744542826102066
24518,Hooz In Court,0.06388373639736324
24519,Knockbrex,0.0784187871752029
24519,Pleasant Man,0.012562191361351477
24519,Robusto,0.14302651953470577
24519,Cardano,0.1446880851391913
24519,Rogue Tornado,0.4559465775929103
24519,Optician,0.11917910643242838
24519,Tradesman,0.0461787327642099
24520,Shartash,0.264544318416644
24520,Fivethousandtoone,0.02980893193441628
24520,Rosario,0.05007247749982653
24520,Badri,0.15086510595274327
24520,Mums Tipple,0.007861906328222092
24520,We Never Stop,0.1292512642405499
24520,Many A Star,0.04079851613002106
24520,Havanagreattime,0.14164118869627296
24520,Tiger Crusade,0.06872996556028722
24520,Rohaan,0.07033836315769741
24520,Juan Les Pins,0.04608796208331925
24521,My Brother Mike,0.12458708644367479
24521,Bird Of Play,0.04503855816722935
24521,City Escape,0.32325200436117113
24521,Venetian,0.0020359784017504926
24521,Strategic Fortune,0.04926866191322058
24521,Port Noir,0.2324417064344198
24521,The Pug,0.07656034163791815
24521,Mr Trick,0.1468156626406156
24522,Tides Of War,0.03805198344798357
24522,Sax Appeal,0.14038546515955141
24522,Humble Spark,0.10363752176693783
24522,Charlie's Choice,0.20281736820885266
24522,Not Me,0.26656106918183364
24522,Tortured Soul,0.19116948377217852
24522,Without Compromise,0.013732827924303602
24522,Annexation,0.043644280538358754
24523,Daamberdiplomat,0.26187074652842346
24523,Harry's Bar,0.2809740262337884
24523,Mehman,0.20448842879794768
24523,Inishmot Prince,0.06326985937383633
24523,Collective Power,0.01549588501188251
24523,Dontspoilasale,0.051388937304890234
24523,Never Shout Never,0.1225121167492314
24524,Enrolled,0.30354261842666647
24524,Master Of Zest,0.0017512256013440682
24524,War Hawk,0.2452137004028952
24524,Sorbus,0.059651897416376776
24524,Ventura Dream,0.04979154485172401
24524,Tuco Salamanca,0.05447517412659465
24524,Blue Seeker,0.08649028212079887
24524,Hot Frank,0.1990835570536
24525,Commander Of Life,0.19766063244144844
24525,Mr Mistoffelees,0.16083305005751555
24525,Overnight Oats,0.14681108969679077
24525,Etretat,0.040842820481820155
24525,Shaw Park,0.04157461364894314
24525,Yeoman,0.16911362186794762
24525,Wilde And Dandy,0.07939788736070981
24525,Visibility,0.07677183027341278
24525,Down To The Kid,0.08699445417141173
26323,Corsican Caper,0.006676367005739142
26323,Forest Spirit,0.1480455194658609
26323,Khangai,0.15025152603251438
26323,Moon Over The Sea,0.3410097741820133
26323,Oyamal,0.012968504140489969
26323,Alvesta,0.09432775144517795
26323,Bay Of Naples,0.12038311747223342
26323,Hannasboy,0.12633744025597105
26324,Scarlet Sunset,0.14267419434269152
26324,Patrol,0.29131593939312467
26324,One Horse Town,0.27907778725068416
26324,Ray Gun,0.09685955746377467
26324,Hi Ya Mal,0.09780821766465135
26324,Gemmari,0.09026279807266573
26324,Houndsworth,0.0020015058124079454
26325,Enola Grey,0.058933682554555035
26325,Bellarchi,0.009816910096011594
26325,Viennoise,0.5010831728407057
26325,Gaiety Musical,0.2534156540155734
26325,Top Of The Class,0.10275404482382539
26325,Delicacy,0.07399653566932887
26326,Wonder Legend,0.3368866828374522
26326,Plage De Havre,0.24358491594166135
26326,Circuit Breaker,0.18976789173690403
26326,Fleurman,0.004612208581197639
26326,Road To Wembley,0.22514830090278481
26327,General Assembly,0.0833094963421633
26327,Maharajas Express,0.046532640772348914
26327,Aces Wild,0.1352285172802202
26327,Rosenpur,0.03436902434292343
26327,Coolagh Magic,0.067603690513176
26327,Phoenix Beach,0.14650009445313347
26327,Recon Mission,0.010769447191373334
26327,Buraback,0.42114253006080654
26327,Basholo,0.04428018069773246
26327,Anglesey Lad,0.01026437834612247
26328,Good Banter,0.16172558780306717
26328,Sex On Fire,0.10189725880058981
26328,Toy Soldier,0.11512417186511296
26328,Well Enough,0.026708729123510074
26328,High On Hope,0.444112104670996
26328,Saxonia,0.150432147736724
26329,Emaculate Soldier,0.01974596049745781
26329,Percy Willis,0.009719792879354715
26329,Green Team,0.0672007551601446
26329,Palazzo Persico,0.3636684893761796
26329,Sant Alessio,0.14024925898668333
26329,Init Together,0.12700530317827396
26329,Come On John,0.272410439921906
26330,Humam,0.27208926596003047
26330,Proudly Yours,0.01234500240373641
26330,Line Of Force,0.09344856525686562
26330,Leadenhall Street,0.20668610140151916
26330,The Actor,0.031262380348760666
26330,The Flying Seagull,0.077910218626063
26330,Fan Mail,0.06530173802768219
26330,Ziggy's Ariel,0.008899800894749527
26330,Coul Angel,0.07768220474548805
26330,Midnight City,0.13602547407115073
26330,Blue Lakota,0.018349248263954235
26331,Dicko The Legend,0.19366545004206784
26331,Wallop,0.020594596861886274
26331,One More Dream,0.17988488035726027
26331,Temple Bruer,0.10219949834922215
26331,Jesse Luc,0.11593738113933351
26331,Papa Cocktail,0.05310394998773215
26331,Jimmy Knocker,0.08663708045967526
26331,Classy Clarets,0.13942177470721298
26331,Oriental Prince,0.10855538809560954
26332,Bay Of Dreams,0.2206352032001865
26332,Take The Boat,0.07486296348540059
26332,Herkeios,0.2751250838793506
26332,All Cost,0.038516591218959874
26332,Havana Club,0.13759755608149643
26332,Ballarat Bertie,0.22412305039778185
26332,Eva's Eyes,0.02913955173682415
28188,Tai Tam Bay,0.01055713362556939
28188,Clonmacash,0.4296338936408222
28188,Back Down Under,0.01457732193154169
28188,Dynamic Force,0.053543347458580685
28188,Clever And Cute,0.003008070788974695
28188,Catherine Chroi,0.014188623483624728
28188,Rathbranchurch,0.09285051451156547
28188,Dark Viper,0.13086171507538927
28188,New Theory,0.058227557972374264
28188,Loingseoir,0.018988891732271487
28188,Mount Ruapehu,0.16643657221884478
28188,Only Spoofing,0.0015824093219069977
28188,I'll Be Handy,0.005543948238534405
28189,Big Gossey,0.27939742989789984
28189,Go Athletico,0.020059465487553413
28189,I Am Superman,0.026479272829254802
28189,Betsen,0.01178749756615152
28189,Stag Night,0.0780424888765193
28189,Apache Outlaw,0.01950104776197287
28189,Merisi Diamond,0.2648786535181939
28189,Love Billy Boy,0.011747577650287147
28189,Staysound Susie,0.06808804581590931
28189,Laugh A Minute,0.12904966877330754
28189,Rappell,0.07651595772698414
28189,Emerald Harmony,0.014452894095966251
28190,Kortez Bay,0.05215752952981597
28190,Take Heart,0.0052374414716807975
28190,Flying Finn,0.023175648029936727
28190,Raadobarg,0.02816074500371645
28190,Titanium,0.028871429311819984
28190,Smooth Tom,0.0783500799718227
28190,Monasterboice,0.011495006485686897
28190,Soaring Monarch,0.07745640185712455
28190,Weston,0.0026358390939598218
28190,Fleetfoot,0.013127544188773798
28190,Gleneagle Bay,0.015595935978716337
28190,Thunder Roar,0.00326851488112019
28190,Indigo Five,0.07801721468690567
28190,Orandi,0.06319538700240768
28190,Catch The Paddy,0.006791470717491038
28190,Independent Expert,0.06497511300255063
28190,Bill Silvers,0.050493774325139656
28190,Cheers Again,0.04122248928931189
28190,Earls,0.01542311049097918
28190,Ephesus,0.01124316997635333
28190,Fratas,0.005085381118711537
28190,No More Porter,0.015017874341857208
28190,San Aer,0.04080989615516926
28190,Fort Vega,0.0865464692523166
28190,Rhythm King,0.16373895187547205
28190,Casanova,0.006245517300469481
28190,Proleek Prince,0.011662064660690622
28191,Rampage,0.01929734998825846
28191,Pandion Power,0.18328829606938477
28191,Escape Act,0.006410833435618392
